student_id,year,policy,overall_satisfaction,academic_satisfaction,social_satisfaction,diversity_satisfaction,career_prep_satisfaction
2026,2020,Race-Conscious Admissions,3,3,1,4,3
2027,2020,Race-Conscious Admissions,2,3,2,5,1
2028,2020,Race-Conscious Admissions,4,5,1,4,4
2029,2020,Race-Conscious Admissions,3,1,2,4,5
2030,2020,Race-Conscious Admissions,2,4,3,1,1
2031,2020,Race-Conscious Admissions,2,1,2,5,1
2032,2020,Race-Conscious Admissions,3,1,2,3,3
2033,2020,Race-Conscious Admissions,1,1,1,3,1
2034,2020,Race-Conscious Admissions,3,3,2,4,3
2035,2020,Race-Conscious Admissions,2,4,1,4,1
2036,2020,Race-Conscious Admissions,4,5,1,3,5
2037,2020,Race-Conscious Admissions,2,2,4,2,1
2038,2020,Race-Conscious Admissions,3,4,4,3,1
2039,2020,Race-Conscious Admissions,3,3,2,4,3
2040,2020,Race-Conscious Admissions,3,2,2,4,3
2041,2020,Race-Conscious Admissions,2,2,2,4,1
2042,2020,Race-Conscious Admissions,2,2,2,3,3
2043,2020,Race-Conscious Admissions,3,3,3,4,1
2044,2020,Race-Conscious Admissions,2,1,3,4,1
2045,2020,Race-Conscious Admissions,3,3,2,3,5
2046,2020,Race-Conscious Admissions,2,2,1,2,2
2047,2020,Race-Conscious Admissions,4,5,2,4,3
2048,2020,Race-Conscious Admissions,2,2,2,2,1
2049,2020,Race-Conscious Admissions,4,5,3,4,5
2050,2020,Race-Conscious Admissions,2,3,3,1,3
2051,2020,Race-Conscious Admissions,4,5,4,4,1
2052,2020,Race-Conscious Admissions,3,5,1,5,3
2053,2020,Race-Conscious Admissions,3,2,3,2,4
2054,2020,Race-Conscious Admissions,3,4,2,4,1
2055,2020,Race-Conscious Admissions,4,4,4,5,3
2056,2020,Race-Conscious Admissions,3,4,1,3,5
2057,2020,Race-Conscious Admissions,2,5,2,2,1
2058,2020,Race-Conscious Admissions,2,2,2,4,1
2059,2020,Race-Conscious Admissions,2,4,3,2,1
2060,2020,Race-Conscious Admissions,3,1,4,5,1
2061,2020,Race-Conscious Admissions,2,3,1,4,1
2062,2020,Race-Conscious Admissions,3,5,1,3,2
2063,2020,Race-Conscious Admissions,2,3,2,3,2
2064,2020,Race-Conscious Admissions,4,5,4,4,3
2065,2020,Race-Conscious Admissions,2,1,1,2,3
2066,2020,Race-Conscious Admissions,2,1,3,3,1
2067,2020,Race-Conscious Admissions,3,4,3,3,1
2068,2020,Race-Conscious Admissions,3,2,2,5,4
2069,2020,Race-Conscious Admissions,3,3,3,4,2
2070,2020,Race-Conscious Admissions,2,2,2,2,2
2071,2020,Race-Conscious Admissions,3,4,2,4,1
2072,2020,Race-Conscious Admissions,2,2,1,4,1
2073,2020,Race-Conscious Admissions,2,1,4,4,2
2074,2020,Race-Conscious Admissions,2,2,3,4,1
2075,2020,Race-Conscious Admissions,3,4,4,4,1
2076,2020,Race-Conscious Admissions,3,3,1,2,5
2077,2020,Race-Conscious Admissions,2,4,2,2,1
2078,2020,Race-Conscious Admissions,1,1,1,2,2
2079,2020,Race-Conscious Admissions,2,1,3,2,1
2080,2020,Race-Conscious Admissions,3,3,4,3,1
2081,2020,Race-Conscious Admissions,3,3,4,2,2
2082,2020,Race-Conscious Admissions,3,1,3,3,3
2083,2020,Race-Conscious Admissions,3,2,2,4,3
2084,2020,Race-Conscious Admissions,4,1,4,3,5
2085,2020,Race-Conscious Admissions,3,3,3,2,4
2086,2020,Race-Conscious Admissions,2,1,3,4,1
2087,2020,Race-Conscious Admissions,3,2,1,3,3
2088,2020,Race-Conscious Admissions,4,5,3,4,4
2089,2020,Race-Conscious Admissions,2,5,2,2,1
2090,2020,Race-Conscious Admissions,4,5,3,3,3
2091,2020,Race-Conscious Admissions,2,1,1,4,5
2092,2020,Race-Conscious Admissions,3,4,2,5,1
2093,2020,Race-Conscious Admissions,3,3,2,3,4
2094,2020,Race-Conscious Admissions,5,5,4,4,4
2095,2020,Race-Conscious Admissions,2,5,3,1,1
2096,2020,Race-Conscious Admissions,2,1,2,2,3
2097,2020,Race-Conscious Admissions,3,3,2,4,3
2098,2020,Race-Conscious Admissions,2,1,1,4,4
2099,2020,Race-Conscious Admissions,3,4,1,4,2
2100,2020,Race-Conscious Admissions,1,2,1,2,1
2101,2020,Race-Conscious Admissions,3,5,1,3,4
2102,2020,Race-Conscious Admissions,3,2,1,4,4
2103,2020,Race-Conscious Admissions,3,3,2,4,3
2104,2020,Race-Conscious Admissions,2,1,2,4,3
2105,2020,Race-Conscious Admissions,3,4,1,5,3
2106,2020,Race-Conscious Admissions,2,5,1,2,2
2107,2020,Race-Conscious Admissions,2,2,2,3,2
2108,2020,Race-Conscious Admissions,2,4,3,1,1
2109,2020,Race-Conscious Admissions,3,3,4,3,2
2110,2020,Race-Conscious Admissions,3,1,4,3,4
2111,2020,Race-Conscious Admissions,4,3,2,4,5
2112,2020,Race-Conscious Admissions,3,3,3,4,1
2113,2020,Race-Conscious Admissions,3,1,3,5,4
2114,2020,Race-Conscious Admissions,3,1,3,2,5
2115,2020,Race-Conscious Admissions,3,3,1,5,3
2116,2020,Race-Conscious Admissions,3,1,4,4,4
2117,2020,Race-Conscious Admissions,1,1,3,2,1
2118,2020,Race-Conscious Admissions,1,1,1,3,2
2119,2020,Race-Conscious Admissions,3,4,2,5,2
2120,2020,Race-Conscious Admissions,4,5,1,4,4
2121,2020,Race-Conscious Admissions,3,4,1,5,2
2122,2020,Race-Conscious Admissions,3,2,1,4,3
2123,2020,Race-Conscious Admissions,2,1,1,3,3
2124,2020,Race-Conscious Admissions,3,5,3,3,2
2125,2020,Race-Conscious Admissions,3,3,1,2,5
2126,2020,Race-Conscious Admissions,3,3,1,5,3
2127,2020,Race-Conscious Admissions,3,4,4,4,1
2128,2020,Race-Conscious Admissions,2,2,1,2,2
2129,2020,Race-Conscious Admissions,3,3,2,4,3
2130,2020,Race-Conscious Admissions,3,3,3,5,2
2131,2020,Race-Conscious Admissions,3,2,5,4,2
2132,2020,Race-Conscious Admissions,3,1,3,4,4
2133,2020,Race-Conscious Admissions,4,3,4,4,3
2134,2020,Race-Conscious Admissions,4,5,2,3,3
2135,2020,Race-Conscious Admissions,2,2,3,4,1
2136,2020,Race-Conscious Admissions,3,1,2,4,5
2137,2020,Race-Conscious Admissions,2,1,1,3,3
2138,2020,Race-Conscious Admissions,2,3,3,3,1
2139,2020,Race-Conscious Admissions,3,2,3,4,4
2140,2020,Race-Conscious Admissions,2,4,2,5,1
2141,2020,Race-Conscious Admissions,3,1,3,4,3
2142,2020,Race-Conscious Admissions,2,3,1,4,1
2143,2020,Race-Conscious Admissions,2,2,2,3,2
2144,2020,Race-Conscious Admissions,3,3,4,2,3
2145,2020,Race-Conscious Admissions,3,2,3,5,2
2146,2020,Race-Conscious Admissions,4,5,2,4,4
2147,2020,Race-Conscious Admissions,3,4,1,4,2
2148,2020,Race-Conscious Admissions,3,4,2,5,3
2149,2020,Race-Conscious Admissions,3,1,2,5,5
2150,2020,Race-Conscious Admissions,2,2,2,3,1
2151,2020,Race-Conscious Admissions,2,1,3,3,1
2152,2020,Race-Conscious Admissions,3,3,4,3,1
2153,2020,Race-Conscious Admissions,3,3,2,4,2
2154,2020,Race-Conscious Admissions,3,5,1,3,2
2155,2020,Race-Conscious Admissions,4,4,4,3,5
2156,2020,Race-Conscious Admissions,3,3,2,4,3
2157,2020,Race-Conscious Admissions,4,5,1,4,4
2158,2020,Race-Conscious Admissions,4,5,3,2,4
2159,2020,Race-Conscious Admissions,2,1,4,4,2
2160,2020,Race-Conscious Admissions,2,3,4,4,1
2161,2020,Race-Conscious Admissions,3,5,2,4,1
2162,2020,Race-Conscious Admissions,3,5,2,1,4
2163,2020,Race-Conscious Admissions,3,4,2,4,1
2164,2020,Race-Conscious Admissions,4,4,3,5,4
2165,2020,Race-Conscious Admissions,2,1,3,2,2
2166,2020,Race-Conscious Admissions,4,5,3,5,1
2167,2020,Race-Conscious Admissions,1,1,1,3,1
2168,2020,Race-Conscious Admissions,2,1,3,3,1
2169,2020,Race-Conscious Admissions,2,4,1,3,1
2170,2020,Race-Conscious Admissions,4,3,3,3,5
2171,2020,Race-Conscious Admissions,2,4,3,3,1
2172,2020,Race-Conscious Admissions,5,5,3,4,5
2173,2020,Race-Conscious Admissions,3,5,1,3,5
2174,2020,Race-Conscious Admissions,2,2,2,4,1
2175,2020,Race-Conscious Admissions,3,4,2,2,2
2176,2020,Race-Conscious Admissions,4,4,1,4,5
2177,2020,Race-Conscious Admissions,2,3,2,2,1
2178,2020,Race-Conscious Admissions,2,1,2,4,3
2179,2020,Race-Conscious Admissions,2,1,1,3,3
2180,2020,Race-Conscious Admissions,2,3,2,3,1
2181,2020,Race-Conscious Admissions,3,4,4,3,2
2182,2020,Race-Conscious Admissions,2,2,2,2,1
2183,2020,Race-Conscious Admissions,3,3,3,4,2
2184,2020,Race-Conscious Admissions,3,3,2,4,3
2185,2020,Race-Conscious Admissions,3,5,1,5,3
2186,2020,Race-Conscious Admissions,3,5,3,2,4
2187,2020,Race-Conscious Admissions,2,1,1,3,5
2188,2020,Race-Conscious Admissions,4,4,3,3,5
2189,2020,Race-Conscious Admissions,4,4,4,4,3
2190,2020,Race-Conscious Admissions,2,5,1,1,1
2191,2020,Race-Conscious Admissions,1,1,1,2,2
2192,2020,Race-Conscious Admissions,3,3,4,3,2
2193,2020,Race-Conscious Admissions,3,2,2,5,3
2194,2020,Race-Conscious Admissions,1,3,1,3,1
2195,2020,Race-Conscious Admissions,3,2,1,5,5
2196,2020,Race-Conscious Admissions,3,4,2,2,3
2197,2020,Race-Conscious Admissions,2,3,1,3,3
2198,2020,Race-Conscious Admissions,3,3,4,3,1
2199,2020,Race-Conscious Admissions,3,3,2,4,3
2200,2020,Race-Conscious Admissions,2,2,3,1,1
2201,2020,Race-Conscious Admissions,3,3,2,4,3
2202,2020,Race-Conscious Admissions,3,2,3,3,5
2203,2020,Race-Conscious Admissions,1,1,1,3,1
2204,2020,Race-Conscious Admissions,2,3,3,2,1
2205,2020,Race-Conscious Admissions,2,2,3,3,2
2206,2020,Race-Conscious Admissions,3,4,1,3,5
2207,2020,Race-Conscious Admissions,2,1,2,4,4
2208,2020,Race-Conscious Admissions,1,1,3,2,2
2209,2020,Race-Conscious Admissions,3,4,2,4,1
2210,2020,Race-Conscious Admissions,3,5,2,3,1
2211,2020,Race-Conscious Admissions,1,3,1,3,1
2212,2020,Race-Conscious Admissions,3,4,2,5,1
2213,2020,Race-Conscious Admissions,2,1,1,2,4
2214,2020,Race-Conscious Admissions,2,2,1,2,5
2215,2020,Race-Conscious Admissions,3,1,3,3,4
2216,2020,Race-Conscious Admissions,3,2,3,4,5
2217,2020,Race-Conscious Admissions,4,5,2,5,3
2218,2020,Race-Conscious Admissions,2,4,1,4,1
2219,2020,Race-Conscious Admissions,3,5,1,5,2
2220,2020,Race-Conscious Admissions,2,1,3,2,1
2221,2020,Race-Conscious Admissions,2,1,3,3,2
2222,2020,Race-Conscious Admissions,2,5,3,3,1
2223,2020,Race-Conscious Admissions,4,5,2,3,2
2224,2020,Race-Conscious Admissions,2,4,1,4,1
2225,2020,Race-Conscious Admissions,3,5,1,5,1
2226,2020,Race-Conscious Admissions,3,4,4,2,3
2227,2020,Race-Conscious Admissions,2,1,1,3,3
2228,2020,Race-Conscious Admissions,2,4,1,4,1
2229,2020,Race-Conscious Admissions,4,5,2,4,3
2230,2020,Race-Conscious Admissions,4,5,2,5,5
2231,2020,Race-Conscious Admissions,3,3,2,3,5
2232,2020,Race-Conscious Admissions,3,4,2,3,4
2233,2020,Race-Conscious Admissions,3,1,3,4,3
2234,2020,Race-Conscious Admissions,3,1,1,5,5
2235,2020,Race-Conscious Admissions,3,4,1,5,2
2236,2020,Race-Conscious Admissions,2,2,1,3,3
2237,2020,Race-Conscious Admissions,2,3,2,5,1
2238,2020,Race-Conscious Admissions,2,1,1,3,2
2239,2020,Race-Conscious Admissions,3,5,1,4,1
2240,2020,Race-Conscious Admissions,3,1,3,4,2
2241,2020,Race-Conscious Admissions,4,5,2,5,4
2242,2020,Race-Conscious Admissions,4,5,3,3,3
2243,2020,Race-Conscious Admissions,2,2,2,3,3
2244,2020,Race-Conscious Admissions,2,1,1,3,4
2245,2020,Race-Conscious Admissions,3,3,2,4,4
2246,2020,Race-Conscious Admissions,1,1,3,3,1
2247,2020,Race-Conscious Admissions,4,4,2,5,5
2248,2020,Race-Conscious Admissions,3,5,2,5,1
2249,2020,Race-Conscious Admissions,3,2,1,4,5
2250,2020,Race-Conscious Admissions,3,2,1,5,4
2251,2020,Race-Conscious Admissions,4,5,2,5,3
2252,2020,Race-Conscious Admissions,3,3,4,3,1
2253,2020,Race-Conscious Admissions,2,3,1,3,3
2254,2020,Race-Conscious Admissions,2,2,1,4,1
2255,2020,Race-Conscious Admissions,2,3,2,1,2
2256,2020,Race-Conscious Admissions,3,3,3,2,3
2257,2020,Race-Conscious Admissions,2,2,2,3,1
2258,2020,Race-Conscious Admissions,3,3,4,3,1
2259,2020,Race-Conscious Admissions,3,1,5,3,3
2260,2020,Race-Conscious Admissions,4,4,2,4,4
2261,2020,Race-Conscious Admissions,1,1,2,2,2
2262,2020,Race-Conscious Admissions,3,3,4,5,1
2263,2020,Race-Conscious Admissions,2,1,4,3,3
2264,2020,Race-Conscious Admissions,3,2,1,4,5
2265,2020,Race-Conscious Admissions,3,3,2,4,3
2266,2020,Race-Conscious Admissions,5,5,1,4,5
2267,2020,Race-Conscious Admissions,3,5,1,4,3
2268,2020,Race-Conscious Admissions,2,3,2,5,1
2269,2020,Race-Conscious Admissions,3,3,1,5,3
2270,2020,Race-Conscious Admissions,3,2,2,4,3
2271,2020,Race-Conscious Admissions,3,1,3,4,5
2272,2020,Race-Conscious Admissions,2,1,3,4,1
2273,2020,Race-Conscious Admissions,3,3,1,5,3
2274,2020,Race-Conscious Admissions,4,5,2,3,5
2275,2020,Race-Conscious Admissions,4,5,3,3,4
2276,2020,Race-Conscious Admissions,2,2,2,3,1
2277,2020,Race-Conscious Admissions,3,2,2,2,5
2278,2020,Race-Conscious Admissions,3,2,3,4,1
2279,2020,Race-Conscious Admissions,3,4,4,3,1
2280,2020,Race-Conscious Admissions,3,2,3,4,2
2281,2020,Race-Conscious Admissions,4,4,4,3,4
2282,2020,Race-Conscious Admissions,2,2,3,3,2
2283,2020,Race-Conscious Admissions,4,5,1,5,5
2284,2020,Race-Conscious Admissions,2,2,4,2,2
2285,2020,Race-Conscious Admissions,2,3,2,4,1
2286,2020,Race-Conscious Admissions,4,1,5,4,5
2287,2020,Race-Conscious Admissions,3,4,1,2,5
2288,2020,Race-Conscious Admissions,3,3,3,4,1
2289,2020,Race-Conscious Admissions,2,1,1,4,3
2290,2020,Race-Conscious Admissions,2,3,1,4,1
2291,2020,Race-Conscious Admissions,2,4,2,4,1
2292,2020,Race-Conscious Admissions,2,4,1,3,2
2293,2020,Race-Conscious Admissions,2,3,2,3,1
2294,2020,Race-Conscious Admissions,2,3,1,2,3
2295,2020,Race-Conscious Admissions,3,5,1,3,1
2296,2020,Race-Conscious Admissions,5,5,4,5,5
2297,2020,Race-Conscious Admissions,2,2,2,1,3
2298,2020,Race-Conscious Admissions,2,1,3,4,1
2299,2020,Race-Conscious Admissions,2,4,2,4,1
2300,2020,Race-Conscious Admissions,5,4,5,4,5
2301,2020,Race-Conscious Admissions,3,3,2,5,2
2302,2020,Race-Conscious Admissions,3,3,3,4,1
2303,2020,Race-Conscious Admissions,3,4,1,3,4
2304,2020,Race-Conscious Admissions,3,2,2,4,3
2305,2020,Race-Conscious Admissions,5,5,2,5,5
2306,2020,Race-Conscious Admissions,2,3,1,4,2
2307,2020,Race-Conscious Admissions,4,3,3,4,5
2308,2020,Race-Conscious Admissions,3,4,2,2,3
2309,2020,Race-Conscious Admissions,2,2,3,4,1
2310,2020,Race-Conscious Admissions,2,2,1,5,2
2311,2020,Race-Conscious Admissions,2,1,1,3,2
2312,2020,Race-Conscious Admissions,3,3,1,3,3
2313,2020,Race-Conscious Admissions,3,2,2,3,5
2314,2020,Race-Conscious Admissions,3,4,1,3,3
2315,2020,Race-Conscious Admissions,2,1,2,2,5
2316,2020,Race-Conscious Admissions,3,2,1,4,5
2317,2020,Race-Conscious Admissions,2,1,1,3,4
2318,2020,Race-Conscious Admissions,2,3,1,3,1
2319,2020,Race-Conscious Admissions,2,2,1,4,1
2320,2020,Race-Conscious Admissions,2,2,2,2,3
2321,2020,Race-Conscious Admissions,3,5,1,4,2
2322,2020,Race-Conscious Admissions,5,4,5,5,5
2323,2020,Race-Conscious Admissions,4,4,3,4,5
2324,2020,Race-Conscious Admissions,2,3,1,4,1
2325,2020,Race-Conscious Admissions,3,3,3,4,3
2326,2020,Race-Conscious Admissions,3,2,1,4,5
2327,2020,Race-Conscious Admissions,4,3,4,5,2
2328,2020,Race-Conscious Admissions,3,2,2,4,2
2329,2020,Race-Conscious Admissions,4,5,1,4,4
2330,2020,Race-Conscious Admissions,3,3,2,3,4
2331,2020,Race-Conscious Admissions,3,5,4,3,1
2332,2020,Race-Conscious Admissions,2,4,1,4,2
2333,2020,Race-Conscious Admissions,1,3,1,5,1
2334,2020,Race-Conscious Admissions,3,3,3,3,5
2335,2020,Race-Conscious Admissions,4,2,4,5,4
2336,2020,Race-Conscious Admissions,2,2,2,4,2
2337,2020,Race-Conscious Admissions,3,1,2,3,5
2338,2020,Race-Conscious Admissions,2,4,1,4,1
2339,2020,Race-Conscious Admissions,2,1,2,5,1
2340,2020,Race-Conscious Admissions,2,2,1,3,3
2341,2020,Race-Conscious Admissions,2,3,1,4,1
2342,2020,Race-Conscious Admissions,2,5,1,4,1
2343,2020,Race-Conscious Admissions,2,1,3,3,2
2344,2020,Race-Conscious Admissions,4,5,3,5,4
2345,2020,Race-Conscious Admissions,4,4,1,5,5
2346,2020,Race-Conscious Admissions,2,2,3,3,1
2347,2020,Race-Conscious Admissions,2,4,2,2,1
2348,2020,Race-Conscious Admissions,3,2,3,5,4
2349,2020,Race-Conscious Admissions,2,5,1,2,1
2350,2020,Race-Conscious Admissions,1,1,1,3,1
2351,2020,Race-Conscious Admissions,3,3,2,3,3
2352,2020,Race-Conscious Admissions,5,5,3,4,3
2353,2020,Race-Conscious Admissions,3,4,2,4,2
2354,2020,Race-Conscious Admissions,2,1,3,4,3
2355,2020,Race-Conscious Admissions,2,1,2,3,2
2356,2020,Race-Conscious Admissions,3,2,4,4,3
2357,2020,Race-Conscious Admissions,2,3,2,2,1
2358,2020,Race-Conscious Admissions,2,3,2,2,1
2359,2020,Race-Conscious Admissions,3,5,5,4,1
2360,2020,Race-Conscious Admissions,3,5,2,3,3
2361,2020,Race-Conscious Admissions,2,1,1,1,5
2362,2020,Race-Conscious Admissions,1,2,2,3,1
2363,2020,Race-Conscious Admissions,2,5,3,1,1
2364,2020,Race-Conscious Admissions,2,2,1,4,3
2365,2020,Race-Conscious Admissions,3,3,2,4,4
2366,2020,Race-Conscious Admissions,3,1,2,4,3
2367,2020,Race-Conscious Admissions,2,2,2,3,2
2368,2020,Race-Conscious Admissions,2,2,3,3,1
2369,2020,Race-Conscious Admissions,3,3,3,4,4
2370,2020,Race-Conscious Admissions,2,4,2,3,1
2371,2020,Race-Conscious Admissions,3,5,2,3,1
2372,2020,Race-Conscious Admissions,2,2,1,4,2
2373,2020,Race-Conscious Admissions,2,1,1,2,5
2374,2020,Race-Conscious Admissions,3,4,4,2,2
2375,2020,Race-Conscious Admissions,3,4,3,5,2
2376,2020,Race-Conscious Admissions,2,3,1,4,2
2377,2020,Race-Conscious Admissions,3,5,2,3,2
2378,2020,Race-Conscious Admissions,4,4,3,4,5
2379,2020,Race-Conscious Admissions,2,1,2,5,1
2380,2020,Race-Conscious Admissions,2,4,2,2,2
2381,2020,Race-Conscious Admissions,3,2,3,4,1
2382,2020,Race-Conscious Admissions,3,1,3,3,5
2383,2020,Race-Conscious Admissions,3,1,2,4,4
2384,2020,Race-Conscious Admissions,3,4,3,4,2
2385,2020,Race-Conscious Admissions,4,4,5,4,3
2386,2020,Race-Conscious Admissions,2,1,2,4,1
2387,2020,Race-Conscious Admissions,2,4,2,2,1
2388,2020,Race-Conscious Admissions,3,2,3,5,3
2389,2020,Race-Conscious Admissions,2,3,2,3,1
2390,2020,Race-Conscious Admissions,2,1,1,2,5
2391,2020,Race-Conscious Admissions,2,3,1,4,1
2392,2020,Race-Conscious Admissions,3,2,3,3,5
2393,2020,Race-Conscious Admissions,1,1,1,4,1
2394,2020,Race-Conscious Admissions,3,2,3,4,4
2395,2020,Race-Conscious Admissions,4,2,2,5,5
2396,2020,Race-Conscious Admissions,2,2,2,2,3
2397,2020,Race-Conscious Admissions,3,5,1,4,4
2398,2020,Race-Conscious Admissions,3,1,4,4,2
2399,2020,Race-Conscious Admissions,3,3,3,4,3
2400,2020,Race-Conscious Admissions,2,1,3,2,3
2401,2020,Race-Conscious Admissions,2,4,2,1,1
2402,2020,Race-Conscious Admissions,1,2,1,4,1
2403,2020,Race-Conscious Admissions,3,5,2,3,3
2404,2020,Race-Conscious Admissions,4,4,2,5,5
2405,2020,Race-Conscious Admissions,2,3,1,4,2
2406,2020,Race-Conscious Admissions,3,5,4,4,1
2407,2020,Race-Conscious Admissions,3,3,1,5,3
2408,2020,Race-Conscious Admissions,4,3,4,3,5
2409,2020,Race-Conscious Admissions,3,1,3,5,2
2410,2020,Race-Conscious Admissions,3,2,2,2,5
2411,2020,Race-Conscious Admissions,1,2,1,3,1
2412,2020,Race-Conscious Admissions,1,3,1,3,1
2413,2020,Race-Conscious Admissions,3,3,1,1,5
2414,2020,Race-Conscious Admissions,3,5,3,3,2
2415,2020,Race-Conscious Admissions,3,2,2,5,4
2416,2020,Race-Conscious Admissions,3,5,2,4,1
2417,2020,Race-Conscious Admissions,2,3,1,2,3
2418,2020,Race-Conscious Admissions,3,1,4,4,2
2419,2020,Race-Conscious Admissions,4,4,3,4,3
2420,2020,Race-Conscious Admissions,3,2,2,4,5
2421,2020,Race-Conscious Admissions,1,3,1,1,1
2422,2020,Race-Conscious Admissions,2,3,1,3,1
2423,2020,Race-Conscious Admissions,2,2,2,4,1
2424,2020,Race-Conscious Admissions,4,1,3,5,5
2425,2020,Race-Conscious Admissions,3,4,3,4,3
2426,2020,Race-Conscious Admissions,3,2,4,4,2
2427,2020,Race-Conscious Admissions,3,3,2,3,1
2428,2020,Race-Conscious Admissions,3,2,1,3,5
2429,2020,Race-Conscious Admissions,2,1,2,2,3
2430,2020,Race-Conscious Admissions,3,2,2,2,5
2431,2020,Race-Conscious Admissions,3,4,4,3,3
2432,2020,Race-Conscious Admissions,4,4,2,5,5
2433,2020,Race-Conscious Admissions,1,3,1,1,1
2434,2020,Race-Conscious Admissions,2,3,2,4,1
2435,2020,Race-Conscious Admissions,4,5,4,3,4
2436,2020,Race-Conscious Admissions,3,5,2,3,3
2437,2020,Race-Conscious Admissions,4,1,4,4,5
2438,2020,Race-Conscious Admissions,3,5,1,4,1
2439,2020,Race-Conscious Admissions,1,1,1,1,1
2440,2020,Race-Conscious Admissions,1,1,3,1,1
2441,2020,Race-Conscious Admissions,2,1,2,4,3
2442,2020,Race-Conscious Admissions,3,4,3,3,2
2443,2020,Race-Conscious Admissions,3,1,4,3,3
2444,2020,Race-Conscious Admissions,3,4,3,3,2
2445,2020,Race-Conscious Admissions,2,5,1,4,1
2446,2020,Race-Conscious Admissions,2,2,2,3,3
2447,2020,Race-Conscious Admissions,3,1,2,4,4
2448,2020,Race-Conscious Admissions,4,3,3,5,3
2449,2020,Race-Conscious Admissions,3,3,3,4,2
2450,2020,Race-Conscious Admissions,4,1,4,2,5
2451,2020,Race-Conscious Admissions,4,4,4,4,4
2452,2020,Race-Conscious Admissions,3,4,2,4,4
2453,2020,Race-Conscious Admissions,3,2,4,5,3
2454,2020,Race-Conscious Admissions,3,3,2,4,3
2455,2020,Race-Conscious Admissions,1,2,1,1,2
2456,2020,Race-Conscious Admissions,3,5,1,3,2
2457,2020,Race-Conscious Admissions,3,5,1,4,1
2458,2020,Race-Conscious Admissions,2,1,2,5,4
2459,2020,Race-Conscious Admissions,3,3,4,3,3
2460,2020,Race-Conscious Admissions,4,5,2,4,5
2461,2020,Race-Conscious Admissions,2,2,2,3,1
2462,2020,Race-Conscious Admissions,2,3,1,2,3
2463,2020,Race-Conscious Admissions,2,3,1,4,2
2464,2020,Race-Conscious Admissions,4,4,3,3,5
2465,2020,Race-Conscious Admissions,2,1,1,4,3
2466,2020,Race-Conscious Admissions,2,3,3,2,1
2467,2020,Race-Conscious Admissions,2,1,2,2,3
2468,2020,Race-Conscious Admissions,4,5,1,4,5
2469,2020,Race-Conscious Admissions,4,5,2,5,4
2470,2020,Race-Conscious Admissions,3,1,1,3,5
2471,2020,Race-Conscious Admissions,3,4,3,3,3
2472,2020,Race-Conscious Admissions,3,3,4,4,1
2473,2020,Race-Conscious Admissions,3,2,3,5,3
2474,2020,Race-Conscious Admissions,4,5,3,4,4
2475,2020,Race-Conscious Admissions,3,1,2,4,5
2476,2020,Race-Conscious Admissions,2,3,1,2,5
2477,2020,Race-Conscious Admissions,4,5,1,5,4
2478,2020,Race-Conscious Admissions,3,4,2,4,4
2479,2020,Race-Conscious Admissions,2,1,1,5,3
2480,2020,Race-Conscious Admissions,3,2,1,4,3
2481,2020,Race-Conscious Admissions,3,4,3,5,2
2482,2020,Race-Conscious Admissions,1,1,1,3,1
2483,2020,Race-Conscious Admissions,3,5,3,4,1
2484,2020,Race-Conscious Admissions,2,2,4,3,1
2485,2020,Race-Conscious Admissions,4,2,5,5,1
2486,2020,Race-Conscious Admissions,4,2,2,4,5
2487,2020,Race-Conscious Admissions,2,3,1,2,1
2488,2020,Race-Conscious Admissions,3,2,2,3,5
2489,2020,Race-Conscious Admissions,2,1,3,2,1
2490,2020,Race-Conscious Admissions,3,3,2,4,1
2491,2020,Race-Conscious Admissions,3,3,1,3,4
2492,2020,Race-Conscious Admissions,1,1,1,1,2
2493,2020,Race-Conscious Admissions,4,1,4,5,4
2494,2020,Race-Conscious Admissions,3,2,3,2,3
2495,2020,Race-Conscious Admissions,3,1,2,3,4
2496,2020,Race-Conscious Admissions,2,4,1,3,1
2497,2020,Race-Conscious Admissions,3,3,3,3,3
2498,2020,Race-Conscious Admissions,2,1,3,4,1
2499,2020,Race-Conscious Admissions,2,4,1,3,1
2500,2020,Race-Conscious Admissions,3,4,2,4,3
